Title,Likes,Singer,Lyrics
한걸음더,"6,287",윤상,"숨가쁘게 흘러가는
여기 도시의 소음속에서
빛을 잃어가는 모든것
놓치기 아쉬워
잠깐 동안 멈쳐 서서
머리 위 하늘을 봐
우리 지친 마음
조금은 쉴수있게 할꺼야
한걸음 더 천천히 간다해도
그리 늦는 것은 아냐
이 세상도 사람들 얘기처럼
복잡하지만은 않아

잠깐동안 멈춰서서
머리 위 하늘을 봐
우리 지친 마음
조금은 쉴수 있게 할꺼야
한걸음 더 천천히 간다해도
그리 늦는 것은 아냐
이 세상도 사람들 얘기처럼
복잡하지만은 않아
한걸음 더 천천히 간다해도
그리 늦는 것은 아냐
이 세상도 사람들 얘기처럼
복잡하지만은 않아"
공중정원 (Garden In The Air),"21,591",보아 (BoA),"아직 넌 헤매고 있어
아마도 외로웠던 거야
밤하늘 가득 멀게만 보였던
곳을 너무 원했나봐
시간이 지나갈수록
내가 널 닮아 갈수록
난 그대 슬픈 눈빛을 보네
Don't know why you
treat me so bad
That's what I need to know
모두 사라져 버린 건 아니잖아
이젠 This time is real
No one can deny
세상 가운데 살아 숨쉬는 곳
꿈꿔왔다면 내가 주게해줘
그리워하던 모습 그대로 hey
그대의 허락도 없이
난 이렇게 변해 버렸어
한결같은 그 아픔도
모두 사라질 바에야 잊어줘
목소리 듣지 않아도 지금
보이지 않아도
또 다른 세상의 끝쯤에서
타인의 모습이라도 널
찾아 낼 거야
이런 마음이라면 난 할 수 있어
이젠 This time is real
No one can deny
눈부신 사막의 높은 곳으로
꿈꿔왔다면 함께 있게 해줘
오직 너만을 위해 지금 이렇게
약한 듯 살아가는 것만으로도
내일은 그렇게 또 변할 수
있는 건가봐
Loving you and make it still
너와 내가 찾던 그곳에서
머물러 있을 테니
이젠 This time is real
No one can deny
세상 가운데 살아 숨쉬는 곳
꿈꿔왔다면 내가 주게해줘
그리워하던 모습 기억 그대로
이젠 This time is real
No one can deny
눈부신 사막의 높은 곳으로
너의 곁에 있고 싶어
꿈꿔왔다면 함께 있게 해줘
오직 너만을 위해 이렇게
oh Loving you
and make it still"
예지앞사,"34,388",비투비,"어떤 말로 어떻게 시작해야 할지
사랑이란 말로도 표현할 수 없는
내 마음을 Oh
부드러운 네 두 손엔 파란 나팔꽃
널 처음 만난 그때에 봄날의 기억을

넌 잊지 마 처음 우리 약속 예전부터 계속
오늘까지 너와 날 Yeah 앞으로도
너와 나 함께 꿈꿨던 미래 서로 손 꼭 잡고
날아올라 저 높이 To the sky

예전도 지금도 앞으로도
나만을 비추는 푸른 물결
Melody melody 영원히 You& me
예전도 지금도 앞으로도 사랑해
어디에 있더라도
Melody melody 영원히 You& me

You make me dream make me
dream make me girl
You make me dream make me
dream make me girl
내 꿈은 바로 너였어 Yeah

혹시 묵은 감정이 있다면 솔직히 털어놔
그래 이런 솔직한 대화를 통해서만
우린 더 가까워지고 지금까지도 꽤 훌륭했어
나머진 천천히 조각하면 돼
처음엔 둘 모두 걱정 많이 했겠지
가끔 널 괴롭히는 놈들과 몇 번의 시비
온갖 시련을 버티고 이제 일어서
작았던 개구리가
이제 도약할 준비를 마쳤어

숨 가쁘게 달려왔지만
세상은 인정해 주지 않았지
실망과 한숨 지쳐 쉬고 싶을 때
시간은 기다려주지 않았지
아픈 손가락인 너희의 바람이
시린 가슴에 불어와 내 마음이
너희와 같다는 걸 이 곡이 선물이라면
지겹도록 주고 싶어
예전에도 지금도 앞으로도

예전도 지금도 앞으로도
나만을 비추는 푸른 물결
Melody melody 영원히
You& me
예전도 지금도 앞으로도
사랑해 어디에 있더라도
Melody melody 영원히 You& me

You make me dream make me
dream make me girl
You make me dream make me
dream make me girl
내 꿈은 바로 너였어 언제까지나

You make me dream make me
dream make me girl
You make me dream make me
dream make me girl
내가 여기 있을게 Yeah

Till now I know
I haven't expressed myself
Very well and 8 bars isn't enough
for me to tell
How I truly feel so I'll just say
what I can right now
Us and you you and
we BTOB and MELODY
Both of us can’t exist
without the other we coexist
Gift to each other fan and
artist special kinda relationship
I know I haven’t expressed
myself very well
But I’m thankful for every melody
in and of themselves

예전도 지금도 앞으로도
나만을 비추는 푸른 물결
Melody melody 영원히 You& me
예전도 지금도 앞으로도
사랑해 어디에 있더라도
Melody melody 영원히 You& me"
마지막 너의 인사,"2,519",헤이즈 (Heize),"어느 차가운 밤
너를 첨 본 그날처럼
가슴에 내려앉았지
귓가에 울리던
마지막 너의 인사에
따뜻한 목소리 잔잔히 맴도네
바람이 불던 날
걸었던 그 거리에선
따뜻한 기억이 남아
너에게 부족한
나란 걸 알고 있기에
초라한 눈물에 너를 흘려 보내
안녕 나의 사랑 그대여
돌아온다던 그댈
이렇게 기다리고 있어
시간이 더 지난 뒤에도 기억한다면
그대와 함께 행복하고 싶어
가로등 밑에서
나눴던 우리 사랑은
빛나는 기억이었지
말없이 눈물이
내 맘에 흘러내릴 때
너와의 기억도 지워졌으면 해
안녕 나의 사랑 그대여
돌아온다던 그댈
이렇게 기다리고 있어
시간이 더 지난 뒤에도 기억한다면
그대와 함께 행복하고 싶어
시간이 지나서 언젠가 우리
환하게 미소 지을 수 있을 그날들로
오
영원한 나의 사랑
오
언제까지나 너를 기다릴게"
어른으로,"3,298",로이킴,"어렸을 땐 웃음을 주는 게 좋아서
조금은 망가져도 난 괜찮았어
하기 싫은 것들만 가득했던 하루도
친구들만 있으면 난 괜찮았어
나의 기억이 시작될 때부터 아버지는
가진 것보다 더 많이 베풀라 말하셨지
어리석었던 난 나누며
뭔가를 바랐었고
내가 힘들 땐 돌아오지 않던
위로들이 날 어른으로 날 어른으로
좋은 일만 있게 해주세요 하던
나의 소원들은 이제
아무 일도 없게 해주세요 라고
바뀐 게 조금은 슬퍼서 그리웠어
그동안 지켜왔던 순결한 약속들은
시간이 흘러감에 가난해졌고
아이처럼 솔직했었던 그 미소들은
애써 숨기려는 쓸쓸함만 담았어
항상 강인하게만 보였던
나의 어머니는
조금은 약해지신 목소리로
내게 말하셨지
살다 보니 성공이 전부는 아니더구나
그 뻔한 말이 내게 이제 와
와닿는 걸 보니 어른으로 나 어른으로
좋은 일만 있게 해주세요 하던
나의 소원들은 이제
아무 일도 없게 해주세요 라고
바뀐 게 조금은 슬퍼서 그리웠어
그리워서 외로워져"
I Wish,"7,750",오윤혜,"너무 아파서 떠나간 이 맘을
그 마음을 모은게 나 혼자가 아니었나
가라고 가라고 가라고
모질게 떠나보냈던 맘이
그립다 자꾸 그립다 되뇌이다가

아무도 모르게 한번 사진을 보다가
그대 생각에 잠 못 들다가
니 얼굴만 보다가 체념에 머물다가
다시 날 보고싶다 보고싶다
바라고 바라고 바라고 바래

이젠 더 이상 아프지 않기를
자꾸만 날 울리는
니 모습이 더 멀어지길
가라고 가라고 가라고
모질게 떠나보내왔던 맘이
그립다 자꾸 그립다 되뇌이다가

아무도 모르게 다시 널 사랑하다가
지쳐 내 맘이 무너지다가
널 원망도 하다가 내가 미워지다가
그러다 보고싶다 보고싶다
바라고 바라고 바라고 바래

혹시 나 우연히 너와 마주칠까
괜한 기대에 길을나서
너를 처음 만나던 그 날처럼

지워야 한다고 애써 두 눈을 감아도
흘러 내린 눈물을 막아도
또 어느새 생각나 오래된 습관처럼
다시 널 보고싶다 보고싶다
바라고 바라고 바라고 바래"
니가 아닌 사람을 만나 (Feat. 이지용),"4,200",정창룡,"이별하고 네가 아닌 다른 사람 만나서
웃으며 그렇게 다른 사람의 손잡아
행복했던 우리 사랑할 때 했던 말처럼
내 옆에 네가 있을 줄 알았어
너 정말 나빴어 항상 나만 아프고
그렇게 우린 안녕을 말했잖아
네가 아닌 사람 만나서
네가 아닌 사람 손잡고
웃으며 그렇게 나는 꼭 행복할 거야
조금 더 사랑해 주고
조금 더 안아줬다면
다른 사람이 아닌 네 손 꼭 잡고
우린 행복할 텐데
나 정말 행복해 그 사람을 만나서
널 닮았지만 항상 나를 웃게 해
네가 아닌 사람 만나서
네가 아닌 사람 손잡고
웃으며 그렇게 나는 꼭 행복할 거야
조금 더 사랑해 주고
조금 더 안아줬다면
다른 사람이 아닌 네 손 꼭 잡고
우린 행복할 텐데
언젠가 너는 꼭 후회할 거야
항상 너 하나만 바라보고 사랑해서
내가 쉬워 보였니 그게 참 후회가 돼
너무나도 사랑했는데
두 번 다신 볼 수 없는 게
화가 나 그래서 너를 꼭 지워낼 거야
항상 날 아프게 하고
많이도 힘들었지만
너를 사랑했었던 그 시간들이
많이 행복했었다"
너의 눈에 겨울,"1,931",소울사람들,"왜 슬픈 눈으로 나를 바라보나요
대체 내게 무슨 말을 하려고
다정했던 모습은 온 데 간데없고
인사하네 나 혼자 남겨두고
설레이는 봄 지나 뜨거운 사랑 지나
갈 곳도 없으면서 서둘러 찾아온
너의 눈에 겨울
날 떠나려는 이유도 모르고
내 맘 전부 바보처럼 모든 걸 다 주었나
난 어떡하라고 혼자 남아 어떡하라고
너무 그리워서 이제 어떡하라고
가장 힘든 시기에 우리 서로 만나서
눈물 대신 많이도 웃었으니
낯설은 뒷모습이 익숙하진 않지만
나를 만나 행복하지 않다니
잡지 않을게 너를 잊어도 볼 게 너를
갈 곳도 없으면서 서둘러 찾아온
너의 눈에 겨울
날 떠나려는 이유도 모르고
내 맘 전부 바보처럼 모든 걸 다 주었나
난 어떡하라고 혼자 남아 어떡하라고
너무 그리워서 이제 어떡하라고
깊게 내뱉은 한숨과 입김 사이로
잡을 새 없이 사라져
사랑했던 날 두고
너의 눈에 겨울
날 떠나려는 이유도 모르고
내 맘 전부 바보처럼 모든 걸 다 주었나
난 어떡하라고 혼자 남아 어떡하라고
너무 그리워서 이제 어떡하라고
너의 눈에 겨울"
1000,"39,288",종현 (JONGHYUN),"하나 둘 셋 또 하루가 금세 지나가
하나 둘 셋 또 내일이 코앞에 와서
내 어깰 짓눌러 그림자를 붙들어
편히 쉴 곳이 난 필요한 듯해
아마도 너와 난
꼭 그때가 아니었더라도 너와 난
분명 만났을 거야
시간이 꽤 지났지만
처음과 다르진 않아
여전해 난 복받은 사람이야
그대 날 안아줘 내 어깨에 기대줘
단단히 날 믿어줘 넌 알잖아
말 안 해도 안다는 말
가슴 뭉클한 말인 건 맞지만
다 알아도 말해줘
시간은 참 빨라서
어색하기만 하던 나도 변했어
참 웃겼어
작은 실수에도 안절부절못하던
내 모습도
웃으며 기다려 준 것도 너뿐이야
난 참 운도 좋아
아마도 너와 난
꼭 그때가 아니었더라도 너와 난
분명 만났을 거야
시간이 꽤 지났지만
처음과 다르진 않아
여전해 난 복받은 사람이야
그대 날 안아줘 내 어깨에 기대줘
단단히 날 믿어줘 넌 알잖아
말 안 해도 안다는 말
가슴 뭉클한 말인 건 맞지만
다 알아도 말해줘
항상 난 숫자나 뭐 날짜 같은 거
생일 기념일 그런 건
신경 안 쓴다고 했지만
그래도 오늘 누가 봐도
축하받을 날이잖아
그렇잖아
그대 날 안아줘 내 어깨에 기대줘
단단히 날 믿어줘 넌 알잖아
말 안 해도 안다는 말
가슴 뭉클한 말인 건 맞지만
날 믿는다 말해줘"
끝사랑,602,왁스,"내가 이렇게 아픈데 그댄 어떨까요
원래 떠나는 사람이 더 힘든 법인데
아무 말하지 말아요 그대 마음 알아요
간신히 참고 있는 날 울게 하지 마요
이별은 시간을 멈추게 하니까
모든걸 빼앗고 추억만 주니까
아무리 웃어 보려고 안간힘 써 봐도
밥 먹다가도 울겠지만
그대 오직 그대만이
내 첫사랑 내 끝사랑
지금부터 달라질 수 없는 한 가지
그대만이 영원한 내 사랑
그대도 나처럼 잘못했었다면
그 곁에 머물기 수월했을까요
사랑해 떠난다는 말 과분하다는 말
코웃음 치던 나였지만
그대 오직 그대만이
내 첫사랑 내 끝사랑
지금부터 그대 나를 잊고 살아도
그대만이 영원한 내 사랑
나는 다시는 사랑을 못할 것 같아요
그대가 아니면"
바보의 사랑,"4,567",이진성 (먼데이 키즈),"그대는 말하죠 참 바보같다고
너무 마음 약하고
사랑에 약한 사람이라고
난 바보같아서
그대밖에 난 모르죠
난 그대 때문에 참 어리숙한
참 바보같은 사람이 됐죠
너무 사랑해서
말하지 못한 나라서
그대는 모르죠 머릿속에는
온통 그대 하나라는걸 난 바보죠

멀리서 보아도 그대만 보여요
점점 다가오네요
아련한 그대 사랑인거죠
난 바보같아서
그대밖에 난 모르죠
난 그대 때문에 참 어리숙한
참 바보같은 사람이 됐죠
너무 사랑해서
말하지 못한 나라서
그대는 모르죠 머릿속에는
온통 그대 하나라는걸 난 바보죠
그댈 사랑해요 바보같아도 좋아요
그대는 모르죠 바보의 사랑
오직 그대만 사랑해요
난 바보죠

난 바보죠"
그런 밤,"36,413",어반자카파,"아무 이유없이
문득 외로운 날
생각이 많아서
잠들 수 없는 밤
찾아갈 곳 하나 없는
쓸쓸한 밤
평범한 하루 끝
그런 밤
여느 때와 다를 것 없는 날
아무도 전활 받지않는 밤
한없이 초라해지는 내 맘
또 그런 날 오늘도 그런 밤
아무 이유없이
문득 외로운 날
생각이 많아서
잠들 수 없는 밤
찾아갈 곳 하나 없는
쓸쓸한 밤
평범한 하루 끝
그런 밤
집에 와보니 익숙한 내방
말없이 깊어져 가는 밤
할 일이 참 많은데
할 일은 또 없는 날
뭔가 좀 아쉬운 밤
오늘따라 차갑게
느껴지는 밤공기
숨을 크게 들이쉬며
두 눈 감는다
아무 이유없이
문득 외로운 날
생각이 많아서
잠들 수 없는 밤
찾아갈 곳 하나 없는
쓸쓸한 밤
평범한 하루 끝
그런 밤
아무 이유없이
문득 외로운 날
생각이 많아서
잠들 수 없는 밤
찾아갈 곳 하나 없는
쓸쓸한 밤
평범한 하루 끝
그런 밤"
너의 뒤에서 (By Your Side),"19,895",ASTRO (아스트로),"조금 늦었지 기다림 속에
네 눈물을 봤어 너의 뒤에서
보고 싶었어 그리워 네가
날 보며 웃던 미소도 모두 기억해
Oh 나를 혼자 두고 가려 하지마
너의 뒷모습을 보고 싶지 않지만
만약 이게 마지막
이래도 난 아직 널
절대 놓칠 수가 없는데
널 떠나 보내면
나 소리 없는 노래가 될 것 같아
너와나 같이 없으면
마치 색이 없는 그림이 될 것 같아
시간이 지나고 네가 변한대도
언제나 여기에 내가 있을게
수많은 아픔에 흔들린대도
내가 지켜줄게 너의 뒤에서
어떻게 보면 아직도 난
나만을 생각하는 거 라고 느껴져
말은 무조건
널 위해 준다는 말에 비해
해주는 것들은 별로 없어서 미안해
날 두고 떠나지마
다시 돌아왔으니 가지마
잠시 머뭇거렸던 거니까
너무 실망은 하지마
또 이렇게 떡 하니 있잖아
다시 너의 두 눈을 마주 보고 싶지만
그게 나만의 욕심인 것도 알지만
만약 이게 마지막
이래도 난 아직 널
절대 포기할 수 없는데
다 아니라 해도 난 너의
편이 돼줄 거야
이겨 낼 수 있던 것도
다 너 때문이니까
이런 나를 막지 말아줘
시간이 지나고 네가 변한대도
언제나 여기에 내가 있을게
수많은 아픔에 흔들린대도
내가 지켜줄게 너의 뒤에서
내 곁에 있어줘서 고마워 미안해
부는 바람에 맘을 실어 보내고
꽃잎이 피고 또 지고
하늘에 흩날려도
난 너의 곁에 너의 뒤에
언제나 있을게
시간이 지나고 네가 변한대도
언제나 여기에 내가 있을게
수많은 아픔에 흔들린대도
내가 지켜줄게 너의 뒤에서
괜찮아 수없이 무너진대도
너의 뒤에서 있을게
사랑 그리고 인연
여행 그리고 추억
봄 그리고 겨울
앞으로 우린 영원히"
손을 잡아줘요,"10,556",이하이,"내 맘을 깊이 들여다보면
작은 구멍이 하나 있어요
아무도 모르게 나조차도 모르게
자라나고 있던 거예요
내 마음을
채워줄 사랑은
그대인걸요
내 손을 잡아줘요
날 혼자 두지 말아요
이 밤이 지날 때까지만
나를 꼭 안아줘요
내 맘을 깊이 들여다보면
작은 슬픔이 하나 있어요
아무도 모르게 그 누구도 모르게
혼자 울고 있던 거예요
내 눈물을
닦아줄 사랑은
그대인걸요
내 손을 잡아줘요
날 혼자 두지 말아요
이 밤이 지날 때까지만
나를 꼭 안아줘요
내 손을 잡아줘요
날 혼자 두지 말아요
오늘 밤 곁에 있어 주면
나는 다시 괜찮을 것 같아요"
