Title,Likes,Singer,Lyrics
Touch Love,"64,178",윤미래,"내 손 끝에 그대가 스치면
차가웠던 심장에 온기가 번지죠
살며시 다가가 기대고만 싶지만
그대와의 거리는 좁혀지질 않네요
만질 수가 없어도 돼
안을 수도 없어도 돼
Lonely love
Yes I love you 내 운명처럼
그댈 느낄 수 있어요
랄랄라 랄라 랄라
랄랄라 랄라 랄라
랄랄라 랄라 랄라 랄라
내 맘 닿을 수 있어요
두 손을 내밀어 그댈 잡고 싶지만
더 멀어질 것 같아 그대 곁을 맴돌죠
사랑할 수 없어도 돼
닿을 수도 없어도 돼
Lonely love
Yes I love you 난 멀리서도
그댈 볼 수가 있어요
만질 수가 없어도 돼
안을 수도 없어도 돼
Lonely love
Yes I love you 내 운명처럼
그댈 느낄 수 있어요
랄랄라 랄라 랄라
랄랄라 랄라 랄라
랄랄라 랄라 랄라 랄라
내 맘 닿을 수 있어요
Lonely love"
다른 누구 말고 너야,"23,100",김나영,"다 지웠다 하면서 또다시
다 끝난 줄 알면서 또다시
어느샌가 난 사랑했던 그 때로
너를 그리며 또 헤매고 있어
아무렇지 않게
또 하루를 지내보려 해도
그게 안 돼 더는 안 돼
다시 너를 찾게 돼
다른 누구 말고 너야
나를 사랑했던 너야
그래 단 하루도 한순간도
난 변한 게 없어
니가 돌아오길 원해
오늘도 너만을 원해
아무 말도 못 한 채
속으로만 너 하나만
바라고
오늘도 나는
그리움에 살아
오늘도 너와 함께한 기억에
길을 잃은 채로 발걸음을 멈춰
그 추억 속에 널
조금씩 미워하려 해도
그게 안 돼 더는 안 돼
니가 너무 그리워
다른 누구 말고 너야
나를 사랑했던 너야
그래 단 하루도 한순간도
난 변한 게 없어
니가 돌아오길 원해
오늘도 너만을 원해
아무 말도 못 한 채
속으로만 너 하나만
바라고
오늘도 나는
그리움에 살아
버릴 수 없을 만큼
내 맘 가득 흩어진
사랑했던
소중했던
함께였던 너의 모습
숨기려 해봐도 자꾸만 너 떠올라
조금만 더 아파할게
조금만 더 사랑할게
지금 할 수 있는
내 마음은
이것뿐이니까
니가 돌아오길 원해
오늘도 너만을 원해
아무 말도 못 한 채
속으로만 너 하나만
바라고
오늘도 나는
다시 또 나는 널 기다리겠지
니가 남긴 추억만을 붙잡고서
다시 또 너만 기다리고 있어
언제쯤이면 이런 내 맘이 괜찮아질까
그 날이 올까"
살기 위해서,"7,161",순순희,"원합니다 내가 살기 위해서
내가 이렇게도 가슴이 뛰는 건
그대가 내 마음에 다녀 갔었나 봐
우리 사랑은 또 스쳐가지만
세상에서 가장 그리운 사람
내가 어느새 그대 이름을 불러
원합니다 내가 살기 위해서
그 사랑이 아파도 기다릴게 여기서
사랑이란 멀리 있어도
언젠간 만날 테니까
네가 없으면
죽을 것 같아서 살기 위해서
왜 이유 없이 눈물이 났는지
그렇게 가슴 아파야 했는지
지금 달려가 꼭 말해주고 싶어
원합니다 내가 살기 위해서
그 사랑이 아파도 기다릴게 여기서
사랑이란 멀리 있어도
언젠간 만날 테니까
네가 없으면
죽을 것 같아서 널 사랑해서
두 번 다신 못 보게 될까 봐
연기처럼 네가 사라질까 봐
난 두려워
원합니다 내가 살기 위해서
날 살게 해준 사람 바로 그대입니다
눈물마저 고맙습니다
그대가 준 것이니까
그리움 조차 나는 행복해서
살기 위해서 널 사랑해"
My You,"29,782",정국,"Summer has already spread in the air
Breeze is already blowing
The last cold snap is going out
The days were getting longer and longer
But my days were still going on and on and on
I got wet in the sun shower and
looked up at the night sky
It was quite a lonely night
In the blink of an eye
The dark faded out
Blooming under the sunlight
Memories with me and you
All these lights are
colored in by you
All these times are
precious due to you
Four seasons have passed with you
Four scents were
left ‘cause of you
All the reasons why
I can laugh out
All the reasons why I sing this song
Thankful to be by your side now
I'll try to shine brighter than now
사라질까
혹시 꿈일까
뒤척이다
또 잠이 든다
영원할 수 있을까
사무친 이 맘
달래어 보다
밤에 잠겨 감긴다
사뭇 쓸쓸했던 밤
어느새 먹구름은 흩어져가
빛줄기 밑 새겨진
너와 남긴 온기들
모든 빛은 네게 물들고
나의 시간은 완벽해져
네 번의 계절 또 다시
더 짙어지게 또 다시
내가 미소를 짓는 이유도
이 노랠 부를 수 있는 것도
네 곁이기에 감사해
더 빛나볼게 환하게
On a starry night
Hope my you sleep tight
Shining purple light
Thankful to be by your side now
On a starry night
Hope my you sleep tight
Shining purple light
네 곁이기에 감사해"
처음 느낌 그대로,"9,592",김범수,"남다른 길을 가는 내게
넌 아무말 하지 않았지
기다림에 지쳐가는 것 다 알고 있어
아직 더 가야하는 내게
너 기대할 수도 없겠지
그 마음이 식어가는 것 난 너무 두려워
어제 널 보았을 때 눈 돌리던 날 잊어줘
내가 사랑하면 사랑한단 말 대신
차갑게 대하는걸 알잖아
오늘 널 멀리하며 혼자 있는 날 믿어줘
내가 차마 네게 할 수 없는 말 그건
사랑해 처음 느낌 그대로

어제 널 보았을 때 눈 돌리던 날 잊어줘
내가 사랑하면 사랑한단 말 대신
차갑게 대하는걸 알잖아
오늘 널 멀리하며 혼자 있는 날 믿어줘
내가 차마 네게 할 수 없는 말 그건
사랑해 처음 느낌 그대로"
If I Leave (나 가거든),"19,663",조수미,"쓸쓸한 달빛 아래
내 그림자 하나 생기거든
그땐 말해볼까요 이 마음
들어나 주라고

문득 새벽을 알리는
그 바람 하나가 지나거든
그저 한숨 쉬듯 물어볼까요
나는 왜 살고 있는지

나 슬퍼도 살아야 하네
나 슬퍼서 살아야 하네

이 삶이 다 하고 나야 알텐데
내가 이 세상을 다녀간 그 이율
나 가고 기억하는 이
나 슬픔까지도 사랑했다 말해주길

흩어진 노을처럼
내 아픈 기억도 바래지면
그땐 웃어질까요 이 마음
그리운 옛일로

저기 홀로선 별 하나
나의 외로움을 아는건지
차마 날 두고는 떠나지 못해
밤새 그 자리에만

나 슬퍼도 살아야 하네
나 슬퍼서 살아야 하네

이 삶이 다 하고 나야 알텐데
내가 이 세상을 다녀간 그 이유
나 가고 기억하는 이
내 슬픔까지도 사랑하길 우

부디 먼 훗날
나 가고 슬퍼하는 이
나 슬픔속에도 행복했다 믿게"
다시 만나는 날 (Goodbye for now),"52,846",규현 (KYUHYUN),"나의 이 사랑이 너에겐
어떤 의미였을까
나처럼 하루가
짧기만 한 사랑이었을까
난 아직 기억하고 있는 걸
우리 너무 사랑했던 그 날들
하나 둘 꺼내본 추억에
갑자기 두려운 걸
너무 변해버린
나의 모습에 실망할까봐
매일 밤 준비했던 많은 말들이
한꺼번에 왈칵 쏟아질까봐
저기 아주 저 멀리
그대가 보이네요
아직 난 무슨 말을
먼저 해야 할지 못 정했는데
머뭇거리는 내게 그대 다가와
오랜만이라고 잘 지냈냐고
손 잡아주네요 따뜻하게
너만큼 난 아직 사랑을
모르고 있었나 봐
어린애처럼 나
너를 힘들게 했던 생각에
애써 꾹 참아왔던 아픈 눈물이
한꺼번에 왈칵 쏟아질까봐
저기 아주 저 멀리
그대가 보이네요
아직 난 무슨 말을
먼저 해야 할지 못 정했는데
머뭇거리는 내게 그대 다가와
오랜만이라고 잘 지냈냐고
손 잡아주네요 따뜻하게
왜 난 아무 말도 하지 못하고
고개만 끄덕거리며 우는지
셀 수도 없이 그려보았던
다시 만나는 날
울지 말아라 떨리지 말아라
되뇌며 너를 기다리다
어느새 저기 멀리
그대가 서 있네요
아직 날 못 봤는지
조심스레 나를 찾는 그대
나도 모르게 그대에게 다가가
아무 말도 생각이 안 나서
꼭 안아버리면
그제서야 날 보며 웃는 그대
한 번 더 그려본 다시 만나는 날"
시계 바늘,"38,186",권진아,"구름이 덮지 못한 하늘 틈이 보이면
비가 꼭 안 올 것 같아
아주 가끔은 웃던 너의 얼굴을 보며
괜찮다 믿은 것처럼
모를 리 있니 넌 떠나가고 있음을
아니 어쩜 이미 떠나갔음을
해질녘 노을이 더 아름다운 것처럼
이 사랑도 끝자락이 예뻐
서로를 보다 가만히 걷다
나는 너만 넌 먼 곳을 바라보다
너의 마음의 시계 바늘이
이젠 나를 지나가고 있잖아
희미해지다 끝나버린 노래처럼
자연스레 멀어지고 싶은데
눈치도 없이 내 마음이 너를 부른다
흐트러진 마지막은 싫은데
서로를 보다 가만히 걷다
나는 너만 넌 먼 곳을 바라보다
너의 마음의 시계바늘이
이젠 나를 지나가고 있잖아
잘 지낼 수 있어 난 잘 그러니까
괜찮은 척이 난 참 쉬워
너도 알고 있잖아 울기라도 할까 봐
아무 말이나 하는 마음을
뜨거운 정오 아련한 오후
서늘했던 저녁이 지나가고
나란했었던 시계바늘이
둘이 되어 멀어지고 있잖아
이젠 나를 지나가고 있잖아"
그날 밤,"4,713",정승환,"So I'm still waiting for you

모래처럼 햇빛처럼 넌
손가락 사이로 새어나가
시계 초침과 분침이 만나 듯
우린 짧았던 것 같아

몇 번의 밤, 몇 번의 낮
수천 번 낮과 밤이 바뀌어도
아직도 난, 여전히 난
7월 1일 밤 그곳에 있어

널 기다릴 거야
늦어도 좋으니
너의 긴 여행의 끝에

고단하지 않게
어깨를 내주며
이 노래를 줄게
So I'm still waiting for you

나의 길었던 밤 끝에
결국 아침이 닿는 날
너는 어떨까 너의 하늘엔
내가 조금은 떠 있을까

몇 번의 밤, 몇 번의 낮
수천 번 낮과 밤이 바뀌어도
아직도 난, 여전히 난
7월 1일 밤 그곳에 있어

널 기다릴 거야
늦어도 좋으니
너의 긴 여행의 끝에

고단하지 않게
어깨를 내주며
이 노래를 줄게
So I'm still waiting for you

별처럼
수많은
오지 않은 날들 뒤로

꿈같은
그날들이
언젠가 내게 또다시 비출 때

널 기다릴 거야
늦어도 좋으니
너의 긴 여행의 끝에

고단하지 않게
어깨를 내주며
이 노래를 줄게
So I'm still waiting for you
So I'm still waiting for you"
지각,"38,200",장덕철,"계절이 다시 돌아올 때
너가 입던 비슷한
옷 들을 보며 놀라
꽃 핀 이 길거리에
널 보면 무슨 말 할지
연습을 하곤 해
잘못한 것이 많았었는지
행복했던 기억 앞에
자책을 하며 울곤 해
너 얼굴이 점차 흐려질 때
몽땅 지운 사진첩을 훑곤 해
언제라도 너만 괜찮다면
차가 막혔으니까
길을 헤맸으니까
너무 멀었으니까
늦었다고 되레 성질내며
그 입술 내민 표정으로
한 번만 더 안겨주라
일이 너무 고달프다고
퇴근길에 포장마차에
찡그리던 네 모습과
큰일 났다며 웃으며 삼키던
달콤했던 술 한 잔이
한껏 비려졌어
언제라도 너만 괜찮다면
차가 막혔으니까
길을 헤맸으니까
너무 멀었으니까
늦었다고 되레 성질내며
그 입술 내민 표정으로
한 번만 더 안겨주라
괜찮을 거라며 다독여줬었던
아름답게 웃어주던 넌 없잖아
언제라도 괜찮지 않다면
내가 망쳤으니까
생각이 났으니까
보고 싶었으니까
늦었다고 이젠 성질내며
그 걱정 어린 표정으로
한 번만 더 감싸주라"
사랑을 잃고 난 노래하네,"13,713",에이트,"Yo 사람도 사랑도
만나면 헤어지고
또 헤어지면 만나는 법
난 사랑을 잃고 부르네
그댈 그리는 이 노래
눈부시게 태양이 빛나네
사랑이 떠나고
난 이렇게 울고 있는데
내 눈가에 눈물이 흘러도
바람은 여전히 기분 좋게
나를 지나네
사랑을 잃고 부르네
나의 이 노래가 너를 그리네
왜 너와는
항상 티격태격 했던 건지
나 바보같이
너를 떠나 보냈는지
이제와 다시
돌아보니 후회 가득
기대봐 이 노래에
몸을 맡겨 나는
새롭게 다시 시작해
눌러쓴 모자
벗어버리게
이 노래를 부르네
울다 지쳐 쓰러져
젖은 베개를 베고 자고
일어나도 사는게
사는 것 같지 않지만
웃고 또 사랑하고
노래하고 춤을 추고
그런 날이 언젠가
다시 오게 될 거야
난 노래해 Every day
Don't worry
be happy
사랑이 날 울려 버린 그날
세상이 끝나고
내 인생도 끝났다 믿었어
하지만 나 슬픈 노래 하나
이 노래 부르다
나도 몰래 미소를 짓네
정말로 사는게 그렇더라
절대 잊지 못할 것 같던 그녀가
지워져 가더라 잊혀지더라
다 아침마다 태양은
다시 떠 오르고 Yeah
다 잊으려 해도 배고파 찾아서
먹던 밥 한끼에 웃더라
친구들이 다 잊으라 하기 전에
전화로 먼저 쾌를 찾더라
사랑을 잃고 난 노래하네
울다 지쳐 쓰러져
젖은 베개를 베고 자고
일어나도 사는게
사는 것 같지 않지만
웃고 또 사랑하고
노래하고 춤을 추고
그런 날이 언젠가
다시 오게 될 거야
지나간 사랑에
후회한들 무엇 하리
모두 한 모금 미소로
멀리 멀리 멀리
사랑을 잃고 난 노래하네
울다 지쳐 쓰러져
젖은 베개를 베고 자고
일어나도 사는게
사는 것 같지 않지만
웃고 또 사랑하고
노래하고 춤을 추고
그런 날이 언젠가
다시 오게 될 거야
난 노래해 Every day
Don't worry
be happy
난 노래해 Every day
Don't worry
be happy
사랑을 잃고 부르네
이 노래가 너를 그리네
사랑을 잃고 부르네
Don't worry
be happy"
비켜줄께,"20,031",브라운 아이드 소울,"잡은 손 이제 그만 놓을께
수척해진 얼굴 안쓰러워 못 보겠어
미안해 하는 표정을 보면
알 것 같아 이젠 나를 떠난 너인걸
비켜줄께 내 맘 붙잡았던 니 앞에
그 자리에 다른 사람과 니가
멋있게 걸을 수 있게 보내 줄께
비켜줄께 나만 있고 싶던 니 맘에
그 자리에 내가 아닌 누군가
니 웃음 지킬 수 있게 비켜줄께
자꾸만 목이 메인 내 얼굴
초라하게 볼까봐 고갤 숙여 널 못봐
나도 몰래 눈물이 그렁해져
하늘만 또 쳐다봐서
떠나갈 널 보지도 못해
비켜줄께 내 맘 붙잡았던 니 앞에
그 자리에 다른 사람과 니가
멋있게 걸을 수 있게 보내 줄께
발끝이 저려와
어떻게 니가 없이 걷게 될까
혼자는 쉽지 않겠지만 어떻게든 나
비켜줄께 내 맘 붙잡았던 니 앞에
그 자리에 다른 사람과 니가
멋있게 걸을 수 있게 보내 줄께
비켜줄께 나만 있고 싶던 니 맘에
그 자리에 내가 아닌 누군가
니 웃음 지킬 수 있게 비켜줄께
비켜줄께

비켜줄께"
하루 종일 비가 내렸어,"35,958",디아,"오늘은 많은비가 내렸어 그날 처럼
언젠가 우리가 헤어졌던
그때 기억 처럼
계절이 지나가고 지겨웠던 감기도
조금씩 무뎌지고
잊은줄만 알았었던 우리 추억이
이렇게 또 다시 찾아와
하루종일 비가 내렸어
한없이 내렸어
솔직하지 못했던 이별 만큼
아직도 널 사랑 하나봐
그렇게 사랑 했나봐
잊을수 없어

어제는 그거리를 걸었어 그때 처럼
언제나 우리는 함께였어
참 오랜 시간이
하루종일 비가 내렸어
한없이 내렸어
솔직하지 못했던 이별 만큼
아직도 널 사랑 하나봐
그렇게 사랑 했나봐
잊을수 없어
하루종일 펑펑 울었어
한참을 울었어
허무하게 지내온 시간 만큼
아직도 널 사랑 하나봐
그렇게 사랑했나봐
잊을수 없어 이제"
