Title,Likes,Singer,Lyrics
그대가 있음에,632,양희은,"자그만 개울이 바다가 되듯이
우리의 사랑도 언젠간 그렇게
거치른 돌들이 둥글게 되듯이
우리의 사랑도 그렇게 되겠지
아름다운 그대
세상의 그 어떤 어려움도
난 두렵지 않아 이 사랑때문에
절망이 우릴 막는다 해도
그대가 있음에
슬픔이 슬픔을 눈물이 눈물을
아픔이 아픔을 안아줄수 있죠

힘들게 힘들게 내 상처 드러내 보일때
함께 울어줄 수 있는 사람
그 맑은 눈빛과 따뜻한 웃음이 있는한
아직도 세상은 살아볼만 한거죠
아름다운 그대
세상에 그 어떤 어려움도
난 두렵지 않아 이 사랑 때문에
절망이 우릴 막는다 해도
그대가 있음에 이사랑 지킬 수 있게해
고단한 세상에 얽매인
내 지친 영혼이 자유로울 수 있게해
슬픔이 슬픔을 눈물이 눈물을
아픔이 아픔을 안아줄 수 있죠
자그만 개울이 바다가 되듯이
우리의 사랑도 그렇게 흐르리"
너무 아픈 사랑은 사랑이 아니었음을,665,김광석,"그대 보내고 멀리 가을새와 작별하 듯
그대 떠나보내고 돌아와 술잔 앞에 앉으면 눈물 나누나
그대 보내고 아주 지는 별빛 바라볼 때
눈에 흘러내리는 못다한 말들 그아픈 사랑 지울 수 있을 까
어느하루 비라도 추억처럼 흩날리는 거리에서
쓸쓸한 사람 되어 고개 숙이면 그대 목소리
너무 아픈 사랑은 사랑이 아니었음을
너무 아픈 사랑은 사랑이 아니었음을
어느하루 바람이 젖은 어깨 스치며 지나가고
내 지친 시간들이 창에 어리면 그대 미워져
너무 아픈 사랑은 사랑이 아니었음을
너무 아픈 사랑은 사랑이 아니었음을
이제 우리 다시는 사랑으로 세상에 오지 말기
그립던 말들도 묻어 버리기 못다한 사랑
너무 아픈 사랑은 사랑이 아니었음을
너무 아픈 사랑은 사랑이 아니었음을"
애증의 강,78,배따라기,"어제는 바람찬
강변을 나 홀로 걸었소
길잃은 사슴처럼
저 강 바라 보았소
강 건너 저 끝에 있는
수많은 조약돌처럼
당신과 나 사이에 사연 참 많았소
사랑했던 날들 보다
미워했던 날이 더 많아
우리가 다시 저 강을
건널수만 있다면
후회없이 후회없이 사랑을 할텐데
하지만 당신만을 만날수가 없기에
당신이 그리워지면
저 강 야속하다오

사랑했던 날들 보다
미워했던 날이 더 많아
우리가 다시 저 강을
건널수만 있다면
후회없이 후회없이 사랑을 할텐데
하지만 당신만을 만날수가 없기에
당신이 그리워지면
저 강 야속하다오"
나무,288,김광석,"한결같은 빗속에 서서 젖는 나무를 보며
눈부신 햇빛과 개인 하늘을 나는 잊었소
누구하나 나를 찾지도 기다리지도 않소
한결같은 망각속에 나는 움직이지 않아도 좋소
나는 소리쳐 부르지 않아도 좋소
시작도 끝도 없는
나의 침묵은 아무도 건드리지 못하오
무서운 것이 내게는 없소
누구에게 감사받을 생각없이
나는 나에게 황홀을 느낄 뿐이오
나는 하늘을 찌를 때까지 자랄려고 하오
무성한 가지와 그늘을 펼려하오
나는 하늘을 찌를 때까지 자랄려고 하오
무성한 가지와 그늘을 펼려 하오"
담다디,335,이상은 (=Lee-tzsche),"담다디 담다디 담다디담
담다디다담 담다디담
담다디 담다디 담다디담
담다디다담 다다담
그대는 나를 떠나려나요
내 마음 이렇게 아프게 하고
그대는 나를 떠나려나요
내 마음 이렇게 슬프게 하고
그대는 나를 사랑할 수 없나요
난 정말 그대를 사랑해
그대가 나를 떠나도
난 정말 그대를 사랑해
그대가 나를 떠나도
담다디 담다디 담다디담
담다디다담 담다디담
담다디 담다디 담다디담
담다디다담 다다담
난 정말 그댈 그리워 할 수 없나요
당신께 이렇게 애원합니다
난 정말 그댈 사랑할 수 없나요
날 사랑한다고 속삭여 줘요
그대는 나를 사랑할 수 없나요
난 정말 그대를 사랑해
그대가 나를 떠나도
난 정말 그대를 사랑해
그대가 나를 떠나도
담다디 담다디 담다디담
담다디다담 담다디담
담다디 담다디 담다디담
담다디다담 다다담
담다디 담다디 담다디담
담다디다담 담다디담
담다디 담다디 담다디담
담다디다담 다다담"
너 나 좋아해 나 너 좋아해,117,박강수,"속절없이 흐르는게 시간이야
세월가도 모르는게 사랑이야
안개처럼 가리워진 마음이야
샛별처럼 빛나는게 사랑이야
어제도 어제도 오늘도 오늘도
내일도 변함없이 듣고 싶은말
너나 좋아해 나너 좋아해
너나 좋아해 나너 좋아해
매일매일 하고 싶은 이야기야
두근두근 설레이는 순간이야
둘이서만 주고 받는 사랑이야
너나 좋아해 나너 좋아해

어제도 어제도 오늘도 오늘도
내일도 변함없이 듣고 싶은말
너나 좋아해 나너 좋아해
너나 좋아해 나너 좋아해
매일매일 하고 싶은 이야기야
두근두근 설레이는 순간이야
둘이서만 주고 받는 사랑이야
너나 좋아해 나너 좋아해
둘이서만 주고 받는 사랑이야
너나좋아해 나너 좋아해"
고해,288,안치환,"너 하나뿐이었다고

이제와 말하면 믿을까

무엇으로 돌아선 너의 마음을

되돌릴 수 있을까

그래 때론 다른 사람을

꿈꾸며 찾기도 했었어

하지만 언제나 때늦은 후회로

너를 아프게 했어



사랑해

다신 널 울리지 않겠어

너의 뜻대로 나를 믿어줘

소중한 내 사랑아

사랑해

다신 널 울리지 않겠어

이 세상 끝까지

내 생의 끝까지

너와 함께 하겠어



용서해

어리석은 나를

너무 서툴렀던 내 표현도

너의 눈을 바라보지 못했던

부끄런 지난 날도

지켜봐 부족했던 내가

어떻게 다시 태어나는지

똑바로 널 보며 말할 수 있어

사랑해 사랑해



사랑해

다신 널 울리지 않겠어

너의 뜻대로 나를 믿어줘

소중한 내 사랑아

사랑해

다신 널 울리지 않겠어

이 세상 끝까지

내 생의 끝까지

너와 함께 하겠어"
너,12,이종용,"낙엽지는 그 숲속에
파란 바닷가에
떨리는 손 잡아주던 너
별빛 같은 눈망울로
영원을 약속하며
나를 위해 기도하던 너
웃음 지으며 눈감은 너
내 곁을 떠난 뒤
외로운 집시처럼
밤을 태워버린 숱한 나날들
오늘도 추억속에 맴돌다
지쳐버린 창백한 나의 넋

바람에 실려가고
빗소리에 몰리는
잊어버린 너의 목소리
부서지는 머리결을
은빛처럼 날리우고
되돌아선 너의 옛모습
웃음 지으며 눈감은 너
내 곁을 떠난 뒤
외로운 집시처럼
밤을 태워버린 숱한 나날들
오늘도 추억속에 맴돌다
지쳐버린 창백한 나의 넋
창백한 나의 넋"
세상 모르고 살았노라,11,런웨이,"가고 오지 못한다는 말을
철없던 시절에 들었노라
만수산을 떠나간 그 내 님을
오늘 날 만날 수 있다면
고락에 겨운 내 입술로
모든 얘기 할 수도 있지만
나는 세상 모르고 살았노라
나는 세상 모르고 살았노라

돌아 서면 무심타는 말이
그 무슨 뜻인줄 알았으랴
제석산 붙는 불이 그 내님의
무덤의 풀이라도 태웠으며
고락에 겨운 내 입술로
모든 얘기 할 수도 있지만
나는 세상 모르고 살았노라
나는 세상 모르고 살았노라

고락에 겨운 내 입술로
모든 얘기 할 수도 있지만
나는 세상 모르고 살았노라
나는 세상 모르고 살았노라
나는 세상 모르고 살았노라
나는 세상 모르고 살았노라"
옛 친구에게,782,여행스케치,"이렇게 비내리는 날엔
우산도 없이 어디론지
떠나고 싶어 비를 맞으며
옛날 작은 무대위에서
함께 노래한 정다웠던
친구를 두고 난 떠나왔어
서로를 위한 길이라 말하며
나만을 위한 길을 떠난거야
지난 내 어리석음 이젠 후회해
하지만 넌 지금 어디에
이렇게 비가 내리는 날엔
난 널 위해 기도해
아직도 나를 기억 한다면
날 용서해 주오
서로를 위한 길이라 말하며
나만을 위한 길을 떠난거야
지난 내 어리석음 이젠 후회해
하지만 넌 지금 어디에
이렇게 비가 내리는 날엔
난 널 위해 기도해
아직도 나를 기억 한다면
날 용서해 주오
이렇게 비가 내리는 날엔
난 널 위해 기도해
아직도 나를 기억 한다면
날 용서해 주오
이렇게 비가 내리는 날엔
난 널 위해 기도해
아직도 나를 기억 한다면
날 용서해 주오"
어디인지 몰라요,"1,588",루시드폴,"눈을 떠보니
달라진 세상
캄캄하구나
나 혼자 있는 지금
몇 시인지 몰라요
피곤한 채로
몸을 뉘어 봐도
잠이 오질 않아
나 혼자 있는 이곳이
어디인지 몰라요
해가 너무 빨리 진 걸까
이 하루가 너무 길었던 걸까
기억이 나지 않아
하나 달라진 게 있다면
어젯밤 담담히 멎은
사랑뿐인데
난 지금껏 헤매다가
이렇게
겨우 여기에 왔는데
난 지금 여기가 바보처럼
어디인지 몰라요
해가 너무 빨리 진 걸까
이 하루가 너무 길었던 걸까
기억이 나지 않아
하나 달라진 게 있다면
어젯밤 담담히 멎은
사랑뿐인데
난 지금껏 헤매다가
이렇게
겨우 여기에 왔는데
난 지금 여기가 바보처럼
어디인지 몰라요"
그런걸까,"2,157",이적,"만나지 못하면 사랑은 변하는 걸까
그런 걸까 그런 걸까
부치지 못하는 편지는
무의미 한 걸까
그런 걸까 왜 그런 걸까
구름이 천천히 하늘을 가로지를 때
처마 끝에 맺힌 물방울 떨어질 때
난 그냥 이대로 언제나
그랬던 것 처럼
늘 그렇게 널 생각 하는데
어린날 사랑은 철없는 추억인 걸까
그런 걸까 그런 걸까
끝내 어른스래 서로를 보내야할까
그런 걸까 왜 그런 걸까
구름이 천천히 하늘을 가로지를 때
처마 끝에 맺힌 물방울 떨어질 때
난 그냥 이대로 언제나
그랬던 것 처럼
늘 그렇게 널 생각 하는데 우
구름이 천천히 하늘을 가로지를 때
처마 끝에 맺힌 물방울 떨어질 때
난 그냥 이대로
언제나 그랬던 것 처럼
늘 그렇게 널 생각 하는데
늘 그렇게 널 생각 하는데
늘 이렇게 널 생각 하는데"
보통,"3,287",심규선 (Lucia),"보통 때보다 시간이
두 배 세배로 빨리 가요
표정이 많아지고
재잘거리게 되죠
눈을 보면 멍해지고
목소리에 안심이 되고
어깨에 기대면 졸려요
나도 모르게
얌전하게 보이고 싶어서
더 애쓸수록
덤벙거리게 되고
더 많이 실수하죠
너의 표정을 보며
자주 기분을 살피고
크게 웃고 토라지고
다시 크게 웃는 걸
잔소리 마저도 듣기 좋고
혼나도 하나도 언짢지 않아
품의 냄새와 손의 느낌과
체온까지 선명해
나는 그냥 보통 여자가 돼
너의 말에 고개 끄덕이며
나 어쩔 수 없이
사랑에 빠졌다고
가만히 조용히 그리고
기쁘게 인정하게 돼요
나는 그냥 보통 여자가 돼
보통 때보다 시간이
두 배 세배로 빨리 가요
기다린 시간만큼
곁에 있고 싶은데
하루 종일 함께 해도
너를 보내기가 싫은 걸
이대로 시간이
멈추길 바라고 있죠
고집 세고 자기 밖에 모르는
바보였던 난
스스로 놀랄 만큼
다른 사람이 되죠
너를 웃게 하고 싶어
기쁘게 해주고 싶어서
꽃잎처럼 매일 그대를 향해
피어나는 걸
잔소리마저도 듣기 좋고
혼나도 하나도 언짢지 않아
품의 냄새와 손의 느낌과
체온까지 선명해
나는 그냥 보통 여자가 돼
너의 말에 고개 끄덕이며
나 어쩔 수 없이
사랑에 빠졌다고
가만히 조용히 그리고
기쁘게 인정하게 돼요
그대에게만은 내 마음속에
부끄러운 것까지 들켜도 좋아요
그대에게만은 내 마음속에
부끄러운 것까지 들키고 싶어요
잔소리마저도 듣기 좋고
혼나도 하나도 언짢지 않아
품의 냄새와 손의 느낌과
체온까지 선명해
나는 그냥 보통 여자가 돼
너의 말에 고개 끄덕이며
나 어쩔 수 없이
사랑에 빠졌다고
가만히 조용히 그리고
기쁘게 인정하게 돼요
나는 그냥 보통 여자가 돼
나는 그냥 보통 여자가 돼"
내일을 기다려,446,박강성,"잊어야 한다고 눈을 감으면

가까운 빛으로 다가오는것을

낙엽이 지기전에 돌아서려니

벌써 눈이 내리네

하지만 어쩌다 그리울때면

지나간 날들을 사랑이라 여기고

흐르는 시간속에 나를 달래며

잊을수는 없을까

아는지 모르는지 웃음만 보이던 그대가

커피 한잔의 추억은 아닌거야

이렇게 흘러가는 세월 속에서

슬픈 사랑의 비밀을 간직한채

또다시 내일을 기다려 내일을 기다려

(간주중)

아는지 모르는지 웃음만 보이던 그대가

커피 한잔의 추억은 아닌거야

이렇게 흘러가는 세월 속에서

슬픈 사랑의 비밀을 간직한채

또다시 내일을 기다려 내일을 기다려

아는지 모르는지 웃음만 보이던 그대가

커피 한잔의 추억은 아닌거야

이렇게 흘러가는 세월 속에서

슬픈 사랑의 비밀을 간직한채

또다시 내일을 기다려 내일을 기다려

내일을 기다려 워~어.."
